post_id,author,text,date,likes,comments_count,shares,hashtags,media_url,post_datetime,text_length,word_count,has_media,days_since_post
urn:li:activity:7231196055080497152,"Ruchi Honale
Ruchi Honale","Many of you have asked me about my experience and opportunities in High-Performance Computing (HPC) during my internship at CDAC. I'm thrilled to announce that we'll be discussing this in detail at an upcoming session on Wednesday, August 21st, 2024, at 10 AM in the KB Joshi Auditorium, MKSSS Cummins College of Engineering for Women. 
This session, led by Prof. Sakshi Mandke , a master trainer in HPC, is part of the All India Council for Technical Education (AICTE) -Sankalp Program. It’s a fantastic opportunity for both faculty and students to explore HPC’s immense capabilities and its growing importance in solving complex computational problems. I, along with another intern- Madhura Inamdar , will be sharing our hands-on experiences as well.

Certificates from AICTE will be provided to participants, making this a highly valuable session.

Register here: https://lnkd.in/dBpZuVwu
Note: Registration is compulsory.

Don’t miss out on this opportunity—looking forward to seeing you there!


hashtag
#HPC 
hashtag
#AICTESankalp 
hashtag
#CDAC 
hashtag
#Supercomputing 
hashtag
#CumminsCollege
CDACINDIA","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",589,1,2,"#HPC, #, #AICTESankalp, #, #CDAC, #, #Supercomputing, #, #CumminsCollege, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577476,1111,163,1,365
urn:li:activity:7229485868816695296,"Ruchi Honale
Ruchi Honale","Har Ghar Tiranga: A Proud Celebration at NSS CCOEW 🇮🇳

As we approach Independence Day, our NSS unit at CCOEW came together to celebrate the spirit of unity and patriotism through the ""Har Ghar Tiranga"" initiative. We took pledges in every class, reaffirming our commitment to our nation and the values it stands for.

It was inspiring to see the enthusiasm and participation of our fellow students and faculty members as we collectively honored the tricolor. Moments like these remind us of the strength of our community and the importance of staying united in our diversity.

Let's continue to uphold the values that our flag represents and work towards building a stronger, more inclusive India.

Jai Hind! 🇮🇳


hashtag
#HarGharTiranga 
hashtag
#NSS 
hashtag
#IndependenceDay 
hashtag
#Patriotism 
hashtag
#UnityInDiversity 
hashtag
#CCOEWTogether 
hashtag
#JaiHind
Arya Hawaldar Ashwini Khandare Isha Khinvasara","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",369,2,2,"#HarGharTiranga, #, #NSS, #, #IndependenceDay, #, #Patriotism, #, #UnityInDiversity, #, #CCOEWTogether, #, #JaiHind, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577479,915,138,1,365
urn:li:activity:7228020360191832065,"Ruchi Honale
Ruchi Honale","Three months of creativity, countless iterations, and one perfect tee. Worth the wait? We think so.

Hey Everyone!
It gives me immense pleasure that our ACM-W CCEW Chapter Cummins, Pune is now 45 members strong. A big thanks to Dr. Rutvi Shah ma'am for always inspiring me!
Today’s event - Team Ensemble was a blast! From team allocations to showing off our custom-designed t-shirts, the energy was through the roof. ⚡️ The gathering was the perfect mix of fun, laughter, and a lot of technical discussions. It was just the boost we needed to keep pushing forward!
Even with many members out of the city for internships, the josh was high!
Let’s keep this momentum going as we move forward together. 💪
Extremely grateful to MKSSS Cummins College of Engineering for Women , our faculty coordinator Dr. Sandhya Arora ma'am and Aaditee Iche for supporting us!

hashtag
#acm","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",275,22,1,"#acm, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577483,870,148,1,365
urn:li:activity:7227040002990342144,"Ruchi Honale
Ruchi Honale","And the Most Active Reader goes to …

It all started in my first year of college with a simple yet ambitious goal when I saw the picture of Aditi Sant in the Library : to become one of the most active borrowers in our library. Today, I am thrilled to share that I have achieved this milestone with an astounding 157 issues for the academic year 2023-24! 📖✨

As a Computer Engineering student, my academic journey has been diverse and enriching. Delving into complex coding manuals and algorithms, exploring the intricacies of aircraft design✈️
, and immersing myself in the captivating pages of the Cyber Laws, Mitrokhin Archive II , Robin Sharma's inspirational works, and insightful management books have all fueled my passion for learning and innovation. 
Books have always been my gateway to countless worlds, ideas, and perspectives.In a digital age where information is at our fingertips, there's something incredibly special about the tactile experience of holding a book and turning its pages. The smell of fresh ink, the weight of a novel, and the anticipation of discovering what lies ahead are feelings that no digital screen can replicate. Makes me smile when I say I have read the books printed in 1970s.
Let's continue to fuel our passion for knowledge and share the magic of books with the world! 🌍✨
Grateful to the Library Department of MKSSS Cummins College of Engineering for Women for this recognition!","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",369,8,0,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577487,1421,239,1,365
urn:li:activity:7219736657929879553,"Ruchi Honale
Ruchi Honale","It has been a month since I've been interning at CDACINDIA , and it has been an incredible journey. Working on Supercomputers has always been a dream, and being able to use the powerful PARAM Utkarsh supercomputer is truly a dream come true.

In this role, I've been focusing on HPC-AI i.e. deep learning using PyTorch and TensorFlow, tackling complex problems and pushing my learnability under the guidance of Abhishek Patel Sir.

I want to extend my heartfelt thanks to our HoD - Dr. Sunita Jahirabadkar ma’am , Sakshi Mandke Ma’am and Aditya Taduri Sir for their guidance and support throughout this experience. Additionally, I'm deeply grateful to MKSSS Cummins College of Engineering for Women for providing me with this fantastic opportunity.

Looking forward to continuing this journey and embracing the challenges and learning ahead.","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",257,21,0,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577490,841,135,1,365
urn:li:activity:7200150521620418560,"Ruchi Honale
Ruchi Honale","""Alone we can do so little; together we can do so much."" - Helen Keller

I am incredibly excited to share that I had the honor of hosting the inauguration ceremony of our annual techfest, ""Innovation 2024,"" at MKSSS Cummins College of Engineering for Women . This experience was truly unforgettable and offered a perfect blend of technical engagement and public speaking, which is a passion that comes naturally to me. It was wonderful hosting alongside Anushka Ghodekar and working under guidance of our Dean of Student Affairs, Dr. Dipti Patil Ma'am, as well as Sushila Shelke Ma'am and Sharayu Mirasdar Ma'am. Their guidance and support were invaluable in making the event a success. I am also grateful to Saloni Raut , our Assistant Secretary, for providing me with this wonderful opportunity. This experience has further solidified my love for tech, innovation, and public speaking. Looking forward to many more such opportunities in the future!


hashtag
#Innovation2024 
hashtag
#Techfest 
hashtag
#PublicSpeaking 
hashtag
#Teamwork 
hashtag
#TechCommunity 
hashtag
#CCOEWPune","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",863,8,0,"#Innovation2024, #, #Techfest, #, #PublicSpeaking, #, #Teamwork, #, #TechCommunity, #, #CCOEWPune, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577494,1083,167,1,365
urn:li:activity:7194582733434556417,"Ruchi Honale
Ruchi Honale","Today marks a monumental day as we conclude the month-long journey of Tech Tesseract, an exhilarating Inter-college Hackathon encompassing vital domains like Education, Health, Wellness, and Citizen Safety. With 95+ teams and 250+ enthusiastic participants, this event has not only showcased exceptional talent but also fostered innovation and collaboration.
I extend my heartfelt gratitude to our esteemed faculty coordinator Sandhya Arora ma'am and Simantinee Kulkarni ma’am for their unwavering support and guidance throughout this incredible journey.A special acknowledgment goes to the visionary leaders of Code Club Cummins- Annada Dash , Akanksha Kale and ACM CCEW Chairperson Aaditee Iche for spearheading this Hackathon, driving excellence, and nurturing a vibrant community of tech enthusiasts.
Furthermore, I would like to express my deepest appreciation to the entire Code Club CCEW and ACM-W CCEW Chapter, Cummins, Pune teams whose dedication, hard work, and passion have been the driving force behind the seamless execution and success of Tech Tesseract.
Together, we have not just solved problems but laid the foundation for a brighter, tech-driven future.
Hearty Congratulations to our Winners 🏆
F.Y.- Team Code4Good ✨️
 Aarya Kulkarni ,Adwita Jain and Eesha Kamath 
S.Y.- Team TechTrio🌟
 Anagha Badhe , Om Kadu and Subodh Munghate 
T.Y./B.Tech - Team Tech-Royal🎉
Sahil Kale, Gautam Khaire and Jay Patankar 
Best Innovation 💡 
Team JustNews
SRUSHTI HIRVE , Sharvari Jagdale and Vaishnavi Sabale 
Here's to the spirit of collaboration, innovation, and relentless pursuit of excellence! 🌟


hashtag
#TechTesseract 
hashtag
#HackathonSuccess 
hashtag
#CodeClubCummins 
hashtag
#ACMCCEW 
hashtag
#Innovation 
hashtag
#Collaboration
Aahana Malla |Anagha Kumar | SAYALI HIRKAR | Sakshi Varhadi | Gauri Pachling | Ishita Khomane | Gargee Patil | Pradnya Apte","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",258,14,1,"#TechTesseract, #, #HackathonSuccess, #, #CodeClubCummins, #, #ACMCCEW, #, #Innovation, #, #Collaboration, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577498,1867,269,1,365
urn:li:activity:7188973515121840128,"Ruchi Honale
Ruchi Honale","Ever since I was a kid , I used to love exploring new ideas - TEDx Talks were my favourites, the best part of my days then! I could only dream being a part of organizing the event!!
Yes, the little boats you can see were created when we were making the decorations for the event , and trust me this wasn't even the beginning!

The amazing talks delivered left everyone mesmerized. 
Dr. Yogesh Haribhau Kulkarni Sir's restart's in career motivated each one of us to dare to face today's market scenario!
Mr.Ritik Mehta Sir explained how our LIMITATIONS can also create beautiful realities, in his talk with the context of music. He beautifully played ""The White Lotus"", which left a mark on me!
Nikita Karamchandani's poetry on nature left us all in awe. Being an advocate of sustainability, I have decided to dedicate 30 minutes everyday for our beautiful Mother Earth!
Saakshar Duggal Sir gave us all a reality check on ""Are we all Tech Savvy in real sense?"". His Talk was insightful on how we have to stay even more secure in cyberspaces.
Yashasvini Rajeshwar ma’am's talk was the one which made me realize what to actually look for while choosing a workplace! I admire her for intricately bringing all the important yet underrated points of working in front of us.
The event was fully filled with fun as ""The Black Sheep"" performed on Bollywood-Carnatic songs.The Stand-up by Sahil Horane left us all in giggles . The event was amusingly hosted by Yashasvi Rawat and Anusha Kinikar !
The Panel Discussion in the end gave us the chance to share our questions and recieve insights from the speakers. 
I extend my sincere gratitude to our exceptional coordinator, makarand velankar Sir, and esteemed leaders Fatma Dalvi , and Khushi Tilokani and Ojasi Gokhale . Their unwavering guidance and support were instrumental in bringing this event to fruition. Their kindness and expertise have made a lasting impact on our team, fostering growth not just professionally but also personally.Every little detail was meticulously crafted!
As we reflect on this achievement, I am overwhelmed with gratitude for the opportunity to contribute to such an extraordinary event. Here's to anticipating many more moments of inspiration, personal development, and enduring connections in the days ahead!","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",583,9,0,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577501,2285,381,1,365
urn:li:activity:7186601500222054400,"Ruchi Honale
Ruchi Honale","Celebrating Sustainability and Volunteerism: A Guinness World Record Journey

I am thrilled to share a significant milestone in my journey towards sustainability and volunteerism! Recently, I had the incredible opportunity to be a part of the Meri Maati Mera Desh initiative under NSS, a movement aimed at environmental conservation and community development. Through our collective efforts, we achieved something truly remarkable - an entry into the Guinness Book of World Records!

During my time with NSS Meri Maati Mera Desh, I was deeply involved in organizing and leading initiatives that focused on sustainable practices and educational campaigns on environmental stewardship. It was immensely fulfilling to witness the positive impact we were making on both the environment and the communities we served.

This achievement is a reflection of the power of collective action. I am immensely proud of our team and grateful for the support and encouragement we received from our partners and volunteers.

This journey reminds me of the values and initiatives of ""Planet"", one of Dell's Employee Resource Groups (ERGs- https://lnkd.in/dqmfDeKE ). ""Planet"" drives a culture of sustainability, engaging team members in opportunities that protect and celebrate the environment. The knowledge and passion gained from Planet have been instrumental in shaping the approach to environmental conservation and volunteerism.

I believe that every small action contributes to a larger impact, and I am committed to continuing my journey towards creating a greener, more sustainable future for generations to come. I invite you all to join me in this mission and be a part of positive change!
Share your own sustainability initiatives and volunteer experiences in the comments below! Let's inspire each other and make a difference together.🌳

hashtag
#DellonCampus 

hashtag
#DellCampusAmbassador

hashtag
#Sustainability 
hashtag
#Volunteerism 
hashtag
#GuinnessWorldRecord 
hashtag
#NSSMeriMaatiMeraDesh 
hashtag
#PlanetERG 
hashtag
#EnvironmentalConservation 
hashtag
#CommunityDevelopment 
hashtag
#GreenInitiatives
Diksha Khanna | Ketan Ahuja | Deepak Sreenivas","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",259,8,0,"#DellonCampus, #, #DellCampusAmbassador, #, #Sustainability, #, #Volunteerism, #, #GuinnessWorldRecord, #, #NSSMeriMaatiMeraDesh, #, #PlanetERG, #, #EnvironmentalConservation, #, #CommunityDevelopment, #, #GreenInitiatives, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577505,2157,305,1,365
urn:li:activity:7182050401209249792,"Ruchi Honale
Ruchi Honale","""Instead of thinking out of the box, get rid of the box"", rightly said by Deepak Chopra, in the same way we got rid of all the boundaries of our model in last moments!
It gives me immense pleasure to share with you all that our team ""Visionary Vanguards"" ,me and my teammate Madhura Inamdar , got a Special Mention by judges at Ideation competition in Innovation 2024.
The competition was exhilarating, requiring us to construct a model within a strict one-hour timeframe using provided materials.our problem statement was ""Feel the Gravity of Gravity"". Our challenge revolved around grasping the essence of gravity, aiming to prolong the time it took for a metal ball to touch the ground. We successfully achieved an impressive 8.25 seconds.

Our model was influenced by the concept that the universe resembles a fabric, drawing inspiration from the theory of Albert Einstein. Engaging in such hands-on activities after nearly four years was an immensely gratifying experience. I extend my gratitude to the college, organizers, and volunteers for making this event possible.","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",532,9,0,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577509,1075,175,1,365
urn:li:activity:7181239246412767233,"Ruchi Honale
Ruchi Honale","""Every great achiever is inspired by a great mentor."" - Lailah Gifty Akita
In my case I got the opportunity by the means of the STEM Aspire Mentorship Program by Dell Technologies , where I had the honor of being mentored by the esteemed Bhargavi Meda - Sr. Product Manager Ma'am.I was selected in the top 18 out of 100+ applicants .I am glad to announce the successful completion of this program. This transformative journey has been nothing short of inspiring and has equipped me with invaluable insights and skills for my career in the STEM field.
This mentorship program with Dell has not only provided us with knowledge and skills but has also paved the initial milestones for our careers. I am excited about the opportunities that lie ahead and look forward to making significant contributions to the STEM community.
My sincere gratitude to Natasha Shirazi Ma'am, Santosh TK Sir, Trupti Sridhar Ma'am, Sushil Bharadwaj Sir , Deepak Sreenivas Sir and Ketan Ahuja Sir, for their unwavering support, guidance, and mentorship throughout this program. I am also grateful for the generous tokens of appreciation and wonderful goodies we received during the event.Thank you, Dell Technologies, for investing in our potential and shaping the future of technology! 
I'm immensely grateful to MKSSS Cummins College of Engineering for Women and Amit Rajurkar sir and Sarika Joglekar ma’am for this wonderful opportunity!
 
hashtag
#STEMAspire 
hashtag
#DellTechnologies 
hashtag
#DellonCampus","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",787,10,0,"#STEMAspire, #, #DellTechnologies, #, #DellonCampus, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577512,1487,236,1,365
urn:li:activity:7180975558904729600,"ACM-W CCEW Chapter Cummins, Pune
ACM-W CCEW Chapter Cummins, Pune","Greetings!
We're honored to highlight the distinguished history and ongoing impact of our ACMW Student Chapter at CCEW.

Established in 2012 by the visionary leaders of our Computer Engineering department at MKSSS Cummins College of Engineering for Women, our ACMW chapter has been steadfast in promoting diversity and excellence in the field of computing. 

💡 Over the past two years, we've curated a series of impactful events, including:

- Flagship Code-IT Intercollege Coding Competition 2023: Engaging 170+ participants in a competitive coding competition.
- Webinar on User Experience Design: Drawing 150+ attendees to explore UX principles.
- Workshop on Data Science & Analysis: Over 60 participants gained insights into Python and R analytics.

Additionally, we organized ACM Distinguished Guest Sessions on Mobile Forensics and Cybercrime Investigations and an expert session on Software Testing, Web Applications - showcasing our commitment to learning and innovation.

As a constituent of the Association for Computing Machinery's Council on Women in Computing, our mandate is clear: to advocate, support, and celebrate women's contributions across all dimensions of computing. 

Guided by our dedicated Officers, Aaditee Iche (Chairperson), Ruchi Honale (Vice-Chairperson), Aahana Malla (Treasurer), ACMW CCEW chapter continues to make significant strides within the tech community. These endeavors would not be possible without the continuous guidance and support of our esteemed Faculty Coordinator, Dr. Sandhya Arora.

We invite you to join us as we reflect on our achievements, drive progress, and cultivate an inclusive environment where every individual, regardless of gender, can thrive in the realm of technology.


hashtag
#ACMWCCEW 
hashtag
#DiversityInTech 
hashtag
#WomenInSTEM 
hashtag
#TechInnovation 
hashtag
#Empowerment 
hashtag
#CCEW 
hashtag
#ComputerEngineering 
hashtag
#ACMW 🎉","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",357,55,4,"#ACMWCCEW, #, #DiversityInTech, #, #WomenInSTEM, #, #TechInnovation, #, #Empowerment, #, #CCEW, #, #ComputerEngineering, #, #ACMW, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577516,1912,268,1,365
urn:li:activity:7177001738875330563,"Ruchi Honale
Ruchi Honale","I had completed an amazing Google Cloud Study Jam by GDG Cummins ! 
It was a thrilling learning journey and 80+ students completed the jam!✨️
Received some awesome goodies along with invaluable learnings. Massive thanks to the organizers Laxmipuja Biradar , Kanak Daulatani , Anagha Kumar and mentor Ruchika Suryawanshi for their support! Ready to apply these new skills in real-world scenarios.


hashtag
#GoogleCloud 
hashtag
#StudyJam 
hashtag
#ContinuousLearning
P.C.- Nandini Rudraraju : )","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",689,4,0,"#GoogleCloud, #, #StudyJam, #, #ContinuousLearning, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577519,494,73,1,365
urn:li:activity:7174622761477169152,"Ruchi Honale
Ruchi Honale","Hello LinkedIn Community,

I am thrilled to share my recent experience attending the ACM-W CCOEW Workshop on Data Science and Analysis using Python and R. Over the course of two enriching days on 8th and 9th March 2024, I delved deep into the realms of data exploration, analysis, and predictive modeling, all from the convenience of an online platform and over 100 participants signed up for it!
They were conducted by esteemed Dr. Madhuri Tasgaonkar Ma'am and Pranali Rekhawar ma'am. 
Here are some key takeaways that have significantly enhanced my Data Science journey:

The workshop provided an inclusive space welcoming students from diverse backgrounds, offering a comprehensive introduction to Data Science essentials.
Hands-on sessions with Numpy, Pandas, and Matplotlib empowered me to efficiently manipulate and visualize data, unlocking new insights and possibilities.
Mastering effective data preprocessing techniques has become a cornerstone in my approach, enabling me to extract meaningful and actionable insights.
The thrill of working with basic Machine Learning models has broadened my understanding of predictive analysis, bridging theory with practical applications.
From descriptive to inferential statistics, harnessing the power of R has revolutionized my data interpretation capabilities, adding depth to my analytical toolkit.

The workshop concluded with a valuable certification, symbolizing not just completion but a newfound proficiency in Data Science—a credential I am proud to add to my professional portfolio! 

I am immensely grateful to ACM-W CCEW for curating such a rewarding learning experience. I highly recommend their workshops to anyone passionate about diving deeper into the world of Data Science.

If you're considering taking your Data Science skills to the next level, I encourage you to explore upcoming workshops by ACM-W CCEW. It's an investment in your growth and expertise that you won't regret!

Thank you to the workshop organizers, instructors, and fellow participants for making this journey memorable and impactful. Let's continue pushing the boundaries of Data Science together! 


hashtag
#DataScienceForAll 
hashtag
#Python 
hashtag
#R 
hashtag
#MachineLearning 
hashtag
#DataAnalysis 
hashtag
#ACMWCCOEW 
hashtag
#WorkshopExperience 
hashtag
#DataScienceJourney

hashtag
#acmwccew","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",322,57,0,"#DataScienceForAll, #, #Python, #, #R, #, #MachineLearning, #, #DataAnalysis, #, #ACMWCCOEW, #, #WorkshopExperience, #, #DataScienceJourney, #, #acmwccew, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577523,2341,332,1,365
urn:li:activity:7171930260735680512,"Ruchi Honale
Ruchi Honale","Recently, I had the pleasure of soaking in invaluable wisdom from the venerable Archana Rao Ma'am.Her words ""Consciously keep yourself abreast"" have definitely left a mark on all of our minds! Her wealth of experience provided profound insights that will undoubtedly shape our future careers. Grateful to MKSSS Cummins College of Engineering for Women and Amit Rajurkar Sir for the opportunity to learn from such an esteemed mentor!","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",154,32,0,"#internationalwomensday2024, #, #opportunity, #, #womenintech, #, #IWD2024, #, #womeninSTEM, #, #genderequality, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577527,432,68,1,365
urn:li:activity:7169007878429765633,"Ruchi Honale
Ruchi Honale","I am delighted to share a momentous occasion straight from the heart of The Debating Society of Cummins! Our recent event, ""Goonj - The Interdepartmental Debate Competition,"" was an absolute triumph! 

Imagine this: impassioned minds from diverse departments converging to engage in thought-provoking debates that left us all feeling enriched and invigorated. Indeed, Goonj embodied the essence of intellectual discourse! 💬

Allow me to shed light on my role in this remarkable endeavor. As the Social Media Manager, I had the privilege of orchestrating our promotional endeavors both online and offline. From captivating reels to compelling content, our efforts resonated far and wide, generating palpable excitement for Goonj! 📣

But the climax of my involvement came during Pre-Goonj, where I assumed the role of moderator for debates held in a room brimming with over 70 enthusiastic participants. Witnessing the exchange of ideas and the cultivation of critical thinking firsthand was truly an enriching experience! 

I extend heartfelt gratitude to our dedicated team, the spirited participants, and our esteemed supporters whose unwavering encouragement propelled us towards success. Your collective efforts are deeply appreciated! 
The finals were nothing short of amazing! Department of Computer Engineering stood victorious🏆with Department of Information Technology as runner-up.

As we bask in the glow of this achievement, I invite you to stay tuned for forthcoming updates and exciting events from The Debating Society of Cummins. Together, let us continue to foster dialogue, ignite minds, and champion the pursuit of knowledge! 💬✨


hashtag
#DebatingSociety 
hashtag
#Goonj2.0 
hashtag
#IntellectualEngagement 
hashtag
#CumminsCommunity 
hashtag
#KnowledgeIsPower 
hashtag
#KeepDebating","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",562,7,1,"#DebatingSociety, #, #Goonj2, #, #IntellectualEngagement, #, #CumminsCommunity, #, #KnowledgeIsPower, #, #KeepDebating, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577530,1801,256,1,365
urn:li:activity:7168656646993231874,"PICT ACM Student Chapter
PICT ACM Student Chapter","💫 Greetings from PICT ACM Student Chapter! 💫 
 
 The 'Celebration of Women in Computing' event by ACM-W on February 24th, 2024 was hosted by the Pune Institute of Computer Technology. The event proved to be an amazing platform for sharing insights and expanding network. 
 
The guest speakers were absolutely exceptional. Their stories and insights added a layer of depth to the event, making it an unforgettable experience. 
 
Anibha Athalye gave insights into GenAI which opened our minds to the possibilities of artificial intelligence. Merlyn Mathew walked us through their journey by sharing invaluable life experiences that left us inspired and empowered. Furthermore, a really interesting panel named Riverside Chat was conducted by the dynamic panel- Sonia Garcha, Sushma Joshi, and Dr. Geetanjali Kale Ma’am who shared their thoughts on the topic ""How to Build Your Own Brand."" 
 
Furthermore, a very interactive group discussion was conducted led by Dr. Heena Timani ma’am. The groups were given some truly imaginative topics centered around female development. These creative themes offered an opportunity for participants to explore diverse perspectives and contribute to a deeper understanding of the complexities surrounding female development. A special mention to Dr. Rutvi Shah ma'am for gracing us with your presence. You truly enriched our discussion and brought valuable insights to the table. We appreciate your time and contributions. 
 
A heartfelt appreciation to Dr. Geetanjali Kale, the Head of the Department of Computer Engineering and the devoted mentor of PASC, for her steadfast guidance and unwavering support that has been invaluable throughout our journey. 
 
ACM, Association for Computing Machinery 
ACM India 
Pune Institute of Computer Technology 
PICT Alumni Association (PAA) 
Dr. Geetanjali Kale","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",756,45,2,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577534,1836,273,1,365
